sale_id,customer_id,product_id,sale_date,quantity,unit_price,discount
2611,250,86,2026-06-09,5,1987.9,0.05
2612,402,74,2026-02-23,3,391.17,0.1
2613,395,2,2026-01-13,3,677.02,0.0
2614,459,40,2025-09-30,5,1899.73,0.1
2615,362,18,2026-06-18,2,164.19,0.0
2616,410,50,2025-08-31,1,1613.0,0.15
2617,500,18,2025-08-21,4,164.19,0.0
2618,422,92,2026-03-17,1,322.54,0.0
2619,260,29,2025-12-24,5,678.9,0.0
2620,323,41,2026-02-10,1,313.24,0.05
2621,467,43,2025-11-10,1,1536.13,0.05
2622,373,4,2026-03-03,3,101.97,0.05
2623,391,56,2025-09-30,3,1235.67,0.15
2624,376,19,2026-05-20,5,678.34,0.15
2625,332,12,2026-06-16,1,1975.91,0.05
2626,420,51,2026-03-04,3,1070.16,0.1
2627,435,9,2025-08-27,2,360.01,0.0
2628,497,99,2025-08-06,2,1655.0,0.15
2629,126,58,2025-08-01,4,651.39,0.0
2630,147,85,2026-07-13,4,311.94,0.1
2631,44,54,2026-02-28,5,1274.81,0.05
2632,367,49,2026-04-29,3,1397.41,0.1
2633,323,81,2025-07-25,4,1746.71,0.1
2634,386,19,2026-03-04,2,678.34,0.05
2635,404,79,2026-06-12,5,1948.85,0.15
2636,411,84,2025-07-25,2,807.41,0.05
2637,471,7,2026-06-22,4,495.53,0.15
2638,488,98,2025-12-18,4,1093.68,0.15
2639,484,65,2025-11-26,5,1442.95,0.1
2640,75,72,2026-07-08,1,620.18,0.15
2641,44,13,2025-12-25,1,1229.18,0.0
2642,206,73,2025-11-14,3,637.94,0.1
2643,32,46,2026-06-06,2,1858.49,0.15
2644,339,43,2026-01-17,4,1536.13,0.0
2645,324,44,2025-12-04,2,1927.83,0.0
2646,215,69,2026-02-27,5,1331.28,0.1
2647,370,73,2025-10-29,4,637.94,0.1
2648,5,41,2025-11-26,3,313.24,0.1
2649,359,8,2026-03-21,3,1786.39,0.05
2650,330,46,2026-03-21,4,1858.49,0.15
2651,358,56,2026-06-19,2,1235.67,0.15
2652,398,72,2026-03-02,3,620.18,0.15
2653,44,7,2026-05-26,2,495.53,0.1
2654,200,87,2026-02-15,1,1216.57,0.1
2655,110,14,2025-11-08,2,1662.83,0.1
2656,267,44,2026-01-17,1,1927.83,0.1
2657,12,77,2025-10-17,3,462.69,0.05
2658,124,53,2026-04-17,1,1646.44,0.1
2659,259,70,2025-12-30,3,1066.53,0.15
2660,431,79,2025-09-08,1,1948.85,0.0
2661,322,3,2026-07-07,3,457.03,0.1
2662,64,8,2026-01-20,5,1786.39,0.1
2663,230,78,2026-01-19,1,1418.96,0.0
2664,233,69,2025-09-26,3,1331.28,0.0
2665,413,74,2025-10-07,3,391.17,0.05
2666,180,22,2026-03-15,5,668.45,0.05
2667,342,49,2025-12-12,3,1397.41,0.1
2668,366,91,2025-12-12,5,1254.77,0.05
2669,54,47,2025-11-01,4,799.34,0.05
2670,422,83,2025-09-28,3,512.43,0.05
2671,51,93,2026-07-03,3,321.5,0.15
2672,425,57,2026-06-27,2,876.79,0.15
2673,48,4,2026-01-09,4,101.97,0.0
2674,455,2,2025-11-25,1,677.02,0.15
2675,110,87,2025-09-10,2,1216.57,0.15
2676,190,30,2026-02-09,4,1682.61,0.0
2677,302,55,2026-06-03,5,876.62,0.15
2678,447,97,2026-03-22,5,1325.75,0.15
2679,326,23,2025-10-15,3,421.6,0.15
2680,353,79,2026-04-16,4,1948.85,0.15
2681,422,51,2026-02-20,4,1070.16,0.15
2682,259,61,2026-04-20,2,993.67,0.05
2683,365,98,2026-01-14,2,1093.68,0.15
2684,496,8,2026-06-20,4,1786.39,0.05
2685,356,85,2025-09-22,5,311.94,0.0
2686,243,89,2025-12-23,2,1980.16,0.15
2687,484,65,2025-09-12,1,1442.95,0.05
2688,472,54,2026-03-29,5,1274.81,0.1
2689,57,7,2026-06-14,1,495.53,0.15
2690,293,81,2026-01-10,1,1746.71,0.1
2691,268,1,2025-09-24,3,1321.11,0.0
2692,191,48,2025-08-31,2,1188.27,0.0
2693,156,54,2026-03-14,3,1274.81,0.1
2694,15,57,2026-07-10,3,876.79,0.15
2695,402,14,2026-01-09,2,1662.83,0.05
2696,25,83,2026-03-07,5,512.43,0.15
2697,111,61,2026-01-16,3,993.67,0.1
2698,2,74,2025-12-14,2,391.17,0.15
2699,35,3,2026-06-07,1,457.03,0.1
2700,247,62,2026-05-25,1,432.12,0.15
2701,290,72,2025-11-16,5,620.18,0.1
2702,401,51,2026-04-30,4,1070.16,0.1
2703,428,40,2025-10-23,4,1899.73,0.15
2704,391,73,2026-05-13,5,637.94,0.05
2705,390,7,2026-03-24,2,495.53,0.15
2706,77,100,2026-07-06,4,1587.33,0.15
2707,410,48,2026-02-09,3,1188.27,0.0
2708,199,83,2026-03-30,5,512.43,0.15
2709,174,25,2026-02-27,2,959.19,0.15
2710,491,23,2025-11-25,5,421.6,0.0
2711,331,100,2025-12-21,4,1587.33,0.1
2712,363,49,2025-12-29,1,1397.41,0.05
2713,288,65,2026-07-05,1,1442.95,0.1
2714,99,23,2026-01-23,1,421.6,0.0
2715,491,30,2026-01-10,5,1682.61,0.0
2716,385,42,2025-08-20,5,1132.3,0.05
2717,62,60,2026-04-17,4,1224.56,0.0
2718,493,27,2025-10-21,5,1601.74,0.05
2719,403,94,2025-07-27,1,945.13,0.1
2720,425,67,2025-10-04,2,901.87,0.05
2721,44,15,2026-01-31,5,1489.87,0.15
2722,206,23,2026-02-22,5,421.6,0.1
2723,252,64,2026-06-16,5,30.2,0.0
2724,224,27,2025-10-27,1,1601.74,0.1
2725,13,24,2025-10-01,2,1892.66,0.15
2726,196,8,2026-05-05,5,1786.39,0.1
2727,59,28,2025-10-01,3,553.14,0.0
2728,147,44,2026-06-06,1,1927.83,0.05
2729,131,30,2025-12-19,2,1682.61,0.05
2730,158,6,2025-11-26,1,1439.51,0.05
2731,31,33,2025-11-15,4,280.04,0.05
2732,93,80,2025-11-07,5,1279.36,0.1
2733,153,49,2026-04-14,1,1397.41,0.0
2734,164,44,2026-06-29,4,1927.83,0.0
2735,458,78,2025-08-10,2,1418.96,0.15
2736,193,92,2026-06-14,3,322.54,0.1
2737,104,51,2026-06-13,1,1070.16,0.0
2738,253,6,2026-05-27,2,1439.51,0.05
2739,487,85,2025-08-22,5,311.94,0.15
2740,32,46,2025-12-03,1,1858.49,0.1
2741,284,95,2025-12-06,3,1416.84,0.15
2742,248,17,2025-10-22,4,974.35,0.0
2743,325,54,2025-12-18,1,1274.81,0.15
2744,138,48,2025-10-27,2,1188.27,0.0
2745,127,93,2025-09-28,5,321.5,0.0
2746,156,21,2025-08-21,5,1415.77,0.05
2747,229,4,2026-02-23,5,101.97,0.15
2748,401,26,2026-03-27,1,1708.36,0.05
2749,277,93,2025-08-28,2,321.5,0.1
2750,276,68,2026-01-25,2,450.98,0.05
2751,22,7,2026-06-01,4,495.53,0.15
2752,493,65,2025-08-16,1,1442.95,0.15
2753,335,20,2026-05-16,5,310.15,0.1
2754,31,87,2025-11-24,2,1216.57,0.0
2755,307,88,2025-10-08,4,766.95,0.1
2756,180,27,2026-05-07,3,1601.74,0.15
2757,24,68,2025-07-26,2,450.98,0.1
2758,154,38,2025-10-14,2,1999.82,0.0
2759,358,30,2025-08-07,1,1682.61,0.15
2760,372,3,2025-12-16,1,457.03,0.05
2761,450,4,2026-04-09,5,101.97,0.1
2762,313,92,2025-09-22,4,322.54,0.05
2763,453,24,2025-10-03,5,1892.66,0.1
2764,386,77,2025-09-20,3,462.69,0.1
2765,126,85,2026-03-19,4,311.94,0.1
2766,108,72,2025-10-10,3,620.18,0.1
2767,9,25,2026-06-16,4,959.19,0.1
2768,312,98,2025-10-11,2,1093.68,0.0
2769,462,12,2026-07-06,4,1975.91,0.0
2770,212,5,2025-11-23,1,916.28,0.05
2771,391,5,2026-06-26,5,916.28,0.15
2772,404,32,2026-06-08,4,1329.37,0.0
2773,457,84,2026-01-09,1,807.41,0.0
2774,181,47,2026-06-30,4,799.34,0.0
2775,199,33,2026-03-03,4,280.04,0.1
2776,64,70,2026-02-25,2,1066.53,0.0
2777,480,31,2026-01-17,4,63.66,0.1
2778,5,36,2025-07-15,2,1506.5,0.15
2779,389,2,2025-10-18,2,677.02,0.0
2780,99,27,2026-02-27,3,1601.74,0.1
2781,414,64,2026-01-16,1,30.2,0.1
2782,253,98,2025-07-27,2,1093.68,0.05
2783,144,56,2026-04-07,3,1235.67,0.0
2784,4,90,2026-03-24,4,129.86,0.05
2785,57,57,2026-05-09,2,876.79,0.15
2786,88,61,2025-09-09,3,993.67,0.15
2787,338,70,2025-09-24,5,1066.53,0.05
2788,34,82,2026-03-22,5,962.64,0.05
2789,382,62,2026-01-29,5,432.12,0.05
2790,133,79,2026-03-28,1,1948.85,0.05
2791,452,99,2025-09-07,5,1655.0,0.05
2792,99,88,2025-08-07,5,766.95,0.1
2793,349,70,2026-02-07,1,1066.53,0.1
2794,2,3,2026-03-13,5,457.03,0.15
2795,438,6,2026-03-25,4,1439.51,0.0
2796,433,51,2026-05-28,3,1070.16,0.15
2797,63,99,2026-05-06,4,1655.0,0.1
2798,254,29,2025-10-04,5,678.9,0.15
2799,453,90,2026-07-09,3,129.86,0.0
2800,143,6,2026-01-12,2,1439.51,0.0
2801,162,74,2026-03-20,4,391.17,0.15
2802,100,3,2026-06-19,1,457.03,0.15
2803,451,74,2026-06-30,3,391.17,0.0
2804,378,77,2025-11-01,5,462.69,0.0
2805,491,28,2025-08-01,2,553.14,0.15
2806,101,24,2026-06-18,1,1892.66,0.05
2807,160,65,2025-09-21,2,1442.95,0.1
2808,15,82,2026-07-08,1,962.64,0.0
2809,414,97,2026-04-27,4,1325.75,0.15
2810,431,52,2025-12-21,1,1016.86,0.1
2811,56,80,2026-07-04,3,1279.36,0.05
2812,491,52,2025-10-05,4,1016.86,0.05
2813,421,16,2025-10-22,3,1506.04,0.0
2814,484,19,2025-10-10,3,678.34,0.05
2815,392,8,2026-03-05,1,1786.39,0.15
2816,297,78,2026-02-18,1,1418.96,0.15
2817,499,25,2025-10-26,1,959.19,0.0
2818,194,3,2026-07-07,1,457.03,0.0
2819,401,15,2026-03-10,3,1489.87,0.0
2820,471,94,2026-01-03,2,945.13,0.0
2821,155,8,2026-04-24,4,1786.39,0.0
2822,34,86,2026-03-14,5,1987.9,0.15
2823,287,75,2026-03-22,1,1451.92,0.0
2824,436,98,2025-08-30,1,1093.68,0.1
2825,50,55,2026-05-22,4,876.62,0.15
2826,120,60,2025-10-16,5,1224.56,0.15
2827,233,96,2026-06-29,5,1377.9,0.0
2828,408,15,2025-10-10,4,1489.87,0.15
2829,174,42,2025-11-23,4,1132.3,0.0
2830,265,44,2025-10-28,1,1927.83,0.15
2831,56,58,2025-12-26,3,651.39,0.05
2832,305,8,2025-12-17,1,1786.39,0.0
2833,464,61,2026-05-31,1,993.67,0.05
2834,327,74,2026-03-30,5,391.17,0.05
2835,182,72,2026-07-05,5,620.18,0.1
2836,372,61,2025-07-17,4,993.67,0.15
2837,96,54,2026-01-07,5,1274.81,0.15
2838,409,99,2025-10-27,2,1655.0,0.05
2839,66,60,2025-09-23,1,1224.56,0.0
2840,263,90,2025-09-14,3,129.86,0.15
2841,299,25,2026-01-09,3,959.19,0.1
2842,76,3,2025-07-24,5,457.03,0.05
2843,309,40,2026-01-09,4,1899.73,0.1
2844,189,78,2025-10-09,3,1418.96,0.1
2845,30,41,2025-10-14,1,313.24,0.05
2846,217,4,2025-11-07,2,101.97,0.0
2847,500,43,2026-02-27,3,1536.13,0.05
2848,403,77,2026-05-19,2,462.69,0.05
2849,97,31,2026-04-30,1,63.66,0.1
2850,308,41,2025-07-17,4,313.24,0.15
2851,316,53,2026-07-11,3,1646.44,0.1
2852,169,25,2026-04-18,3,959.19,0.15
2853,233,34,2026-06-26,2,527.71,0.0
2854,113,50,2026-07-01,1,1613.0,0.15
2855,355,60,2026-06-12,1,1224.56,0.05
2856,320,78,2026-06-22,2,1418.96,0.15
2857,247,74,2025-10-06,2,391.17,0.05
2858,106,79,2025-09-29,3,1948.85,0.15
2859,423,93,2025-11-07,4,321.5,0.05
2860,6,55,2026-06-20,1,876.62,0.1
2861,16,41,2026-07-04,1,313.24,0.1
2862,73,35,2026-05-05,5,660.42,0.0
2863,100,5,2025-12-11,3,916.28,0.15
2864,23,44,2025-08-23,5,1927.83,0.1
2865,102,81,2026-06-24,1,1746.71,0.05
2866,113,61,2025-08-12,3,993.67,0.05
2867,174,31,2026-02-13,3,63.66,0.05
2868,92,14,2025-10-08,5,1662.83,0.05
2869,91,12,2025-12-28,2,1975.91,0.0
2870,11,30,2026-07-04,3,1682.61,0.0
2871,336,33,2025-11-29,2,280.04,0.15
2872,480,60,2026-01-31,1,1224.56,0.1
2873,234,11,2026-01-13,2,275.34,0.1
2874,415,45,2025-12-02,2,1929.79,0.1
2875,482,54,2025-11-15,3,1274.81,0.05
2876,450,14,2026-06-23,5,1662.83,0.15
2877,74,98,2025-12-09,1,1093.68,0.0
2878,99,26,2026-02-28,2,1708.36,0.05
2879,356,51,2025-10-30,5,1070.16,0.15
2880,307,48,2025-08-23,3,1188.27,0.1
2881,472,11,2026-03-03,4,275.34,0.05
2882,438,100,2026-06-21,1,1587.33,0.05
2883,405,3,2025-08-06,5,457.03,0.1
2884,127,56,2025-08-17,2,1235.67,0.1
2885,447,69,2026-05-04,1,1331.28,0.1
2886,108,67,2025-11-21,2,901.87,0.15
2887,405,92,2025-09-11,1,322.54,0.15
2888,86,97,2025-08-11,5,1325.75,0.0
2889,385,64,2025-11-25,5,30.2,0.15
2890,256,3,2026-05-25,5,457.03,0.1
2891,92,23,2026-07-08,5,421.6,0.15
2892,270,81,2025-09-18,3,1746.71,0.1
2893,243,94,2026-05-02,4,945.13,0.15
2894,327,81,2025-11-30,3,1746.71,0.15
2895,107,86,2025-10-23,5,1987.9,0.0
2896,232,31,2026-01-19,2,63.66,0.05
2897,112,25,2026-03-24,2,959.19,0.15
2898,456,61,2025-10-14,3,993.67,0.15
2899,479,6,2026-04-12,4,1439.51,0.05
2900,282,73,2026-04-01,3,637.94,0.1
2901,385,58,2026-01-07,1,651.39,0.05
2902,228,74,2025-11-18,1,391.17,0.1
2903,118,58,2025-09-15,5,651.39,0.1
2904,239,24,2025-08-24,5,1892.66,0.0
2905,219,5,2026-06-01,5,916.28,0.1
2906,222,46,2026-01-02,4,1858.49,0.15
2907,412,12,2025-09-02,4,1975.91,0.1
2908,140,33,2025-10-17,4,280.04,0.1
2909,92,14,2025-10-17,4,1662.83,0.0
2910,136,88,2026-05-18,4,766.95,0.05
2911,462,60,2026-04-22,1,1224.56,0.1
2912,432,25,2026-05-10,1,959.19,0.1
2913,403,21,2025-10-16,5,1415.77,0.0
2914,51,24,2026-07-06,3,1892.66,0.05
2915,185,20,2025-08-18,1,310.15,0.0
2916,171,40,2026-02-21,1,1899.73,0.05
2917,129,40,2025-07-22,2,1899.73,0.1
2918,98,22,2025-07-23,3,668.45,0.1
2919,438,82,2026-06-05,5,962.64,0.05
2920,5,31,2025-12-24,5,63.66,0.1
2921,422,66,2026-02-06,3,1384.31,0.1
2922,485,54,2025-07-27,3,1274.81,0.15
2923,242,92,2025-09-17,4,322.54,0.0
2924,444,58,2025-09-22,5,651.39,0.05
2925,117,97,2026-02-16,4,1325.75,0.05
2926,120,52,2026-06-11,2,1016.86,0.15
2927,370,1,2026-02-03,5,1321.11,0.15
2928,406,92,2025-11-20,4,322.54,0.1
2929,434,61,2026-01-06,1,993.67,0.1
2930,395,90,2025-08-21,2,129.86,0.15
2931,225,98,2026-01-23,4,1093.68,0.05
2932,192,10,2025-10-26,4,109.93,0.0
2933,157,42,2025-08-18,2,1132.3,0.05
2934,415,18,2025-09-27,1,164.19,0.15
2935,116,55,2025-11-03,3,876.62,0.1
2936,352,8,2025-09-16,4,1786.39,0.15
2937,167,61,2025-12-01,4,993.67,0.1
2938,291,15,2026-03-14,5,1489.87,0.0
2939,79,27,2025-11-13,1,1601.74,0.05
2940,196,99,2026-01-25,3,1655.0,0.15
2941,33,3,2026-04-07,2,457.03,0.15
2942,97,68,2026-04-28,5,450.98,0.15
2943,169,37,2025-07-21,4,945.91,0.0
2944,328,34,2026-04-01,5,527.71,0.15
2945,88,97,2026-06-30,3,1325.75,0.0
2946,17,14,2026-04-22,1,1662.83,0.05
2947,14,64,2026-01-31,5,30.2,0.15
2948,36,32,2025-09-03,2,1329.37,0.05
2949,106,31,2026-04-22,4,63.66,0.1
2950,338,77,2026-01-13,2,462.69,0.1
2951,233,4,2026-04-20,5,101.97,0.0
2952,266,27,2026-03-25,1,1601.74,0.1
2953,168,70,2026-06-23,1,1066.53,0.05
2954,81,8,2026-04-16,4,1786.39,0.15
2955,275,22,2026-07-12,1,668.45,0.05
2956,381,79,2025-09-02,4,1948.85,0.15
2957,490,48,2026-07-08,1,1188.27,0.15
2958,446,24,2025-11-16,2,1892.66,0.05
2959,222,4,2025-08-31,2,101.97,0.1
2960,310,51,2026-05-01,4,1070.16,0.05
2961,301,23,2025-09-13,5,421.6,0.1
2962,142,92,2026-02-01,2,322.54,0.15
2963,74,58,2025-08-05,2,651.39,0.0
2964,423,6,2025-10-31,4,1439.51,0.0
2965,270,61,2025-12-17,4,993.67,0.05
2966,236,22,2025-12-21,3,668.45,0.15
2967,378,20,2026-04-16,4,310.15,0.0
2968,331,96,2025-11-06,1,1377.9,0.1
2969,359,63,2025-12-03,4,1761.84,0.1
2970,314,34,2026-02-27,3,527.71,0.15
2971,128,81,2026-02-27,2,1746.71,0.15
2972,235,29,2025-09-10,2,678.9,0.15
2973,358,39,2025-08-31,4,1564.65,0.05
2974,202,1,2026-01-08,5,1321.11,0.0
2975,454,86,2026-02-18,1,1987.9,0.05
2976,452,37,2025-08-01,2,945.91,0.1
2977,342,86,2026-03-30,5,1987.9,0.1
2978,466,100,2026-01-11,1,1587.33,0.05
2979,391,60,2025-09-28,4,1224.56,0.15
2980,189,38,2026-01-04,5,1999.82,0.0
2981,259,30,2026-04-21,1,1682.61,0.0
2982,231,96,2025-11-25,3,1377.9,0.15
2983,107,90,2025-08-27,2,129.86,0.1
2984,237,23,2025-08-17,5,421.6,0.0
2985,328,26,2026-02-08,1,1708.36,0.0
2986,176,10,2026-03-09,4,109.93,0.15
2987,204,95,2025-12-11,4,1416.84,0.05
2988,129,21,2026-04-24,1,1415.77,0.0
2989,168,8,2025-07-23,1,1786.39,0.05
2990,237,87,2026-01-25,4,1216.57,0.15
2991,281,33,2026-04-17,1,280.04,0.0
2992,72,59,2026-04-07,2,1764.45,0.15
2993,431,50,2025-11-08,4,1613.0,0.1
2994,430,1,2026-02-20,2,1321.11,0.05
2995,91,88,2025-08-07,1,766.95,0.0
2996,274,41,2026-06-08,3,313.24,0.0
2997,40,28,2026-01-17,4,553.14,0.05
2998,79,46,2025-07-19,1,1858.49,0.1
2999,92,74,2026-02-05,4,391.17,0.1
3000,458,42,2026-01-15,2,1132.3,0.0
3001,227,18,2025-12-25,5,164.19,0.05
3002,200,98,2025-09-03,1,1093.68,0.0
3003,27,45,2025-09-22,3,1929.79,0.15
3004,25,52,2026-06-17,5,1016.86,0.0
3005,476,26,2026-06-13,4,1708.36,0.05
3006,466,91,2026-04-02,2,1254.77,0.1
3007,47,47,2025-12-23,2,799.34,0.05
3008,15,4,2026-05-22,1,101.97,0.15
3009,421,81,2025-11-13,1,1746.71,0.1
3010,113,13,2025-10-12,2,1229.18,0.0
3011,371,52,2025-09-01,1,1016.86,0.05
3012,213,69,2026-03-31,2,1331.28,0.0
3013,418,95,2026-06-24,5,1416.84,0.0
3014,288,36,2025-08-24,3,1506.5,0.1
3015,479,15,2026-06-16,2,1489.87,0.05
3016,481,8,2026-05-10,5,1786.39,0.15
3017,119,93,2026-02-24,4,321.5,0.0
3018,183,76,2025-10-07,2,573.17,0.0
3019,8,14,2026-06-01,3,1662.83,0.05
3020,7,15,2025-10-11,4,1489.87,0.1
3021,235,71,2026-02-10,4,668.27,0.05
3022,337,4,2025-10-16,2,101.97,0.0
3023,23,66,2025-09-05,3,1384.31,0.1
3024,211,74,2026-06-19,1,391.17,0.05
3025,53,74,2026-03-28,3,391.17,0.15
3026,129,39,2026-03-15,5,1564.65,0.05
3027,324,60,2026-05-07,1,1224.56,0.1
3028,171,42,2026-01-27,4,1132.3,0.05
3029,436,4,2025-10-15,2,101.97,0.1
3030,172,15,2026-02-11,4,1489.87,0.0
3031,196,63,2026-06-19,1,1761.84,0.15
3032,258,21,2026-05-25,5,1415.77,0.05
3033,120,27,2026-02-03,5,1601.74,0.0
3034,159,19,2026-06-16,1,678.34,0.0
3035,388,24,2025-08-31,2,1892.66,0.15
3036,31,29,2025-12-15,2,678.9,0.0
3037,256,61,2026-05-04,2,993.67,0.1
3038,78,45,2025-07-15,3,1929.79,0.05
3039,329,75,2026-03-15,4,1451.92,0.05
3040,473,88,2025-09-12,1,766.95,0.05
3041,379,97,2025-10-14,5,1325.75,0.15
3042,143,65,2025-11-16,3,1442.95,0.05
3043,267,45,2026-05-14,3,1929.79,0.0
3044,385,62,2025-08-13,4,432.12,0.1
3045,434,7,2025-10-10,1,495.53,0.05
3046,125,2,2026-05-03,3,677.02,0.1
3047,465,97,2025-08-28,2,1325.75,0.0
3048,312,96,2025-11-10,2,1377.9,0.05
3049,94,12,2026-02-13,4,1975.91,0.1
3050,34,77,2026-04-04,4,462.69,0.0
3051,489,7,2026-05-28,4,495.53,0.0
3052,325,98,2025-10-19,2,1093.68,0.0
3053,65,35,2025-09-07,2,660.42,0.05
3054,304,15,2026-01-02,1,1489.87,0.05
3055,121,53,2025-09-17,5,1646.44,0.05
3056,219,76,2025-08-11,5,573.17,0.0
3057,85,22,2025-11-27,4,668.45,0.1
3058,218,17,2025-12-18,2,974.35,0.05
3059,156,57,2025-09-26,2,876.79,0.05
3060,496,62,2025-12-16,3,432.12,0.15
3061,442,80,2025-09-07,2,1279.36,0.1
3062,487,60,2025-12-26,4,1224.56,0.0
3063,194,61,2026-05-30,3,993.67,0.15
3064,226,50,2025-09-19,2,1613.0,0.15
3065,390,53,2025-07-20,4,1646.44,0.15
3066,11,94,2025-08-11,2,945.13,0.15
3067,438,24,2025-08-08,4,1892.66,0.15
3068,305,27,2025-07-24,1,1601.74,0.1
3069,284,45,2026-05-21,5,1929.79,0.05
3070,195,81,2025-09-16,2,1746.71,0.1
3071,233,83,2026-04-13,4,512.43,0.1
3072,288,99,2026-02-28,3,1655.0,0.15
3073,37,63,2026-05-28,5,1761.84,0.15
3074,367,47,2026-01-09,3,799.34,0.05
3075,80,9,2026-06-07,4,360.01,0.05
3076,7,86,2025-08-01,2,1987.9,0.0
3077,252,12,2026-05-08,5,1975.91,0.1
3078,482,83,2025-11-17,4,512.43,0.15
3079,197,73,2026-04-17,4,637.94,0.1
3080,329,28,2026-05-18,4,553.14,0.1
3081,210,92,2026-04-10,5,322.54,0.0
3082,198,60,2026-04-09,1,1224.56,0.0
3083,100,67,2025-12-30,5,901.87,0.05
3084,395,27,2026-04-05,4,1601.74,0.1
3085,326,71,2026-03-11,3,668.27,0.15
3086,334,89,2026-02-01,3,1980.16,0.0
3087,377,86,2025-10-17,4,1987.9,0.15
3088,245,46,2025-09-27,2,1858.49,0.05
3089,324,93,2025-11-21,1,321.5,0.1
3090,134,10,2026-02-07,1,109.93,0.05
3091,484,24,2026-01-26,5,1892.66,0.15
3092,127,71,2026-03-31,2,668.27,0.1
3093,7,85,2026-05-14,5,311.94,0.05
3094,330,51,2026-07-05,1,1070.16,0.0
3095,362,8,2026-05-28,4,1786.39,0.15
3096,266,65,2025-10-25,5,1442.95,0.0
3097,85,72,2026-06-23,2,620.18,0.15
3098,355,61,2026-05-10,4,993.67,0.1
3099,301,4,2026-07-14,3,101.97,0.15
3100,386,51,2025-09-23,3,1070.16,0.15
3101,326,62,2025-09-18,1,432.12,0.0
3102,417,60,2025-08-01,5,1224.56,0.1
3103,384,85,2026-01-18,2,311.94,0.1
3104,358,19,2026-02-20,2,678.34,0.15
3105,87,84,2026-01-25,3,807.41,0.0
3106,50,25,2026-03-26,4,959.19,0.0
3107,269,97,2026-07-13,1,1325.75,0.15
3108,376,26,2026-07-13,4,1708.36,0.1
3109,91,28,2026-01-19,4,553.14,0.05
3110,361,53,2026-07-05,3,1646.44,0.05
3111,250,36,2025-08-21,2,1506.5,0.05
3112,231,33,2026-05-20,2,280.04,0.0
3113,96,2,2025-07-23,5,677.02,0.05
3114,384,21,2025-12-03,2,1415.77,0.0
3115,133,70,2025-12-01,2,1066.53,0.05
3116,321,9,2026-04-21,4,360.01,0.15
3117,445,11,2026-06-14,5,275.34,0.0
3118,151,71,2026-03-19,2,668.27,0.0
3119,64,56,2025-09-12,1,1235.67,0.15
3120,176,28,2026-06-29,3,553.14,0.0
3121,245,11,2025-09-03,1,275.34,0.05
3122,5,1,2026-01-11,4,1321.11,0.0
3123,385,13,2025-12-28,1,1229.18,0.1
3124,50,89,2026-06-13,1,1980.16,0.0
3125,193,100,2026-07-08,2,1587.33,0.0
3126,478,34,2026-04-16,5,527.71,0.1
3127,388,38,2026-06-10,4,1999.82,0.15
3128,173,66,2025-10-14,3,1384.31,0.15
3129,162,2,2026-03-28,3,677.02,0.1
3130,341,68,2026-04-27,2,450.98,0.1
3131,313,38,2026-05-24,4,1999.82,0.15
3132,448,53,2025-11-22,1,1646.44,0.1
3133,2,37,2026-04-06,3,945.91,0.0
3134,372,67,2026-02-21,4,901.87,0.15
3135,309,27,2025-08-14,2,1601.74,0.0
3136,487,25,2025-11-23,1,959.19,0.1
3137,232,75,2026-05-20,2,1451.92,0.1
3138,264,28,2026-07-02,5,553.14,0.15
3139,2,33,2025-11-10,4,280.04,0.05
3140,325,39,2026-07-08,3,1564.65,0.0
3141,497,76,2026-04-22,3,573.17,0.0
3142,120,88,2025-09-26,3,766.95,0.15
3143,205,1,2025-10-24,5,1321.11,0.15
3144,179,78,2025-08-27,5,1418.96,0.0
3145,338,12,2026-06-30,4,1975.91,0.15
3146,151,32,2025-10-09,1,1329.37,0.15
3147,365,8,2026-04-29,5,1786.39,0.05
3148,66,30,2025-08-18,2,1682.61,0.0
3149,155,92,2025-09-08,4,322.54,0.0
3150,87,4,2025-09-26,5,101.97,0.15
3151,247,66,2026-03-12,4,1384.31,0.0
3152,125,58,2025-12-27,5,651.39,0.05
3153,386,48,2026-02-10,2,1188.27,0.05
3154,223,34,2025-08-28,1,527.71,0.0
3155,476,91,2025-12-12,1,1254.77,0.05
3156,393,57,2025-10-11,3,876.79,0.15
3157,369,39,2026-02-26,3,1564.65,0.05
3158,488,12,2026-05-17,3,1975.91,0.15
3159,473,14,2025-12-14,1,1662.83,0.05
3160,47,30,2026-04-28,5,1682.61,0.15
3161,478,60,2026-05-07,3,1224.56,0.05
3162,330,36,2025-08-15,5,1506.5,0.0
3163,467,55,2026-03-24,3,876.62,0.15
3164,414,22,2026-03-13,4,668.45,0.15
3165,133,99,2025-09-25,2,1655.0,0.05
3166,45,37,2026-03-11,1,945.91,0.1
3167,175,57,2025-12-19,1,876.79,0.0
3168,382,8,2025-12-30,5,1786.39,0.05
3169,66,14,2026-05-04,1,1662.83,0.1
3170,296,46,2025-11-14,3,1858.49,0.15
3171,32,39,2026-04-09,1,1564.65,0.1
3172,434,29,2026-07-12,5,678.9,0.05
3173,164,88,2025-11-02,4,766.95,0.15
3174,267,89,2026-04-20,3,1980.16,0.05
3175,55,5,2026-03-10,5,916.28,0.05
3176,276,60,2026-04-12,4,1224.56,0.0
3177,75,24,2025-11-02,4,1892.66,0.1
3178,256,96,2025-10-09,3,1377.9,0.05
3179,308,89,2026-02-02,4,1980.16,0.05
